,datetime,nSessions,TotPowerEqBin,delayAgg
0,2019-07-01 00:00:00-07:00,1,3.6612406801558928,0.0
1,2019-07-01 00:15:00-07:00,1,3.6612406801558928,0.0
2,2019-07-01 00:30:00-07:00,3,12.7534767898877,0.0
3,2019-07-01 00:45:00-07:00,3,12.7534767898877,0.0
4,2019-07-01 01:00:00-07:00,3,12.7534767898877,0.0
5,2019-07-01 01:15:00-07:00,6,27.335133791042566,0.0
6,2019-07-01 01:30:00-07:00,7,30.922125107645254,0.0
7,2019-07-01 01:45:00-07:00,7,30.922125107645254,0.0
8,2019-07-01 02:00:00-07:00,8,30.600493836381485,0.0
9,2019-07-01 02:15:00-07:00,6,22.457165576273294,0.0
10,2019-07-01 02:30:00-07:00,5,18.24000407948841,0.0
11,2019-07-01 02:45:00-07:00,8,37.76668265808255,0.0
12,2019-07-01 03:00:00-07:00,9,46.745691851275424,0.0
13,2019-07-01 03:15:00-07:00,8,44.67820156867406,0.0
14,2019-07-01 03:30:00-07:00,9,46.35220478556406,0.0
15,2019-07-01 03:45:00-07:00,9,52.15505098763095,0.0
16,2019-07-01 04:00:00-07:00,6,33.179797226755184,0.0
17,2019-07-01 04:15:00-07:00,6,27.69913262783722,0.0
18,2019-07-01 04:30:00-07:00,7,30.526725292253317,0.0
19,2019-07-01 04:45:00-07:00,5,24.243296215351595,0.0
20,2019-07-01 05:00:00-07:00,4,21.415703550935497,0.0
21,2019-07-01 05:15:00-07:00,3,12.837377502429007,0.0
22,2019-07-01 05:30:00-07:00,3,12.837377502429007,0.0
23,2019-07-01 05:45:00-07:00,3,8.527245940936776,0.0
24,2019-07-01 06:00:00-07:00,3,8.527245940936776,0.0
25,2019-07-01 06:15:00-07:00,4,12.466887056796262,0.0
26,2019-07-01 06:30:00-07:00,4,12.466887056796262,0.0
27,2019-07-01 06:45:00-07:00,3,7.25032753394221,0.0
28,2019-07-01 07:00:00-07:00,3,7.25032753394221,0.0
29,2019-07-01 07:15:00-07:00,4,12.423602357759624,0.0
30,2019-07-01 07:30:00-07:00,4,11.307393173220872,0.0
31,2019-07-01 07:45:00-07:00,4,11.307393173220872,0.0
32,2019-07-01 08:00:00-07:00,4,11.307393173220872,0.0
33,2019-07-01 08:15:00-07:00,4,11.307393173220872,0.0
34,2019-07-01 08:30:00-07:00,4,11.307393173220872,0.0
35,2019-07-01 08:45:00-07:00,4,11.307393173220872,0.0
36,2019-07-01 09:00:00-07:00,4,11.307393173220872,0.0
37,2019-07-01 09:15:00-07:00,4,11.307393173220872,0.0
38,2019-07-01 09:30:00-07:00,4,11.307393173220872,0.0
39,2019-07-01 09:45:00-07:00,3,7.367752057361386,0.0
40,2019-07-01 10:00:00-07:00,2,2.1944772335439713,0.0
41,2019-07-01 10:15:00-07:00,2,2.1944772335439713,0.0
42,2019-07-01 10:30:00-07:00,3,5.420555807061811,0.0
43,2019-07-01 10:45:00-07:00,3,5.420555807061811,0.0
44,2019-07-01 11:00:00-07:00,3,5.420555807061811,0.0
45,2019-07-01 11:15:00-07:00,3,5.420555807061811,0.0
46,2019-07-01 11:30:00-07:00,3,5.420555807061811,0.0
47,2019-07-01 11:45:00-07:00,2,3.746552590171813,0.0
48,2019-07-01 12:00:00-07:00,2,3.746552590171813,0.0
49,2019-07-01 12:15:00-07:00,2,3.746552590171813,0.0
50,2019-07-01 12:30:00-07:00,1,0.5204740166539733,0.0
51,2019-07-01 12:45:00-07:00,1,0.5204740166539733,0.0
52,2019-07-01 13:00:00-07:00,1,0.5204740166539733,0.0
53,2019-07-01 13:15:00-07:00,1,0.5204740166539733,0.0
54,2019-07-01 13:30:00-07:00,3,4.01246773984593,0.0
55,2019-07-01 13:45:00-07:00,3,4.01246773984593,0.0
56,2019-07-01 14:00:00-07:00,3,4.01246773984593,0.0
57,2019-07-01 14:15:00-07:00,3,4.01246773984593,0.0
58,2019-07-01 14:30:00-07:00,2,3.491993723191957,0.0
59,2019-07-01 14:45:00-07:00,2,3.491993723191957,0.0
60,2019-07-01 15:00:00-07:00,2,4.381951335925464,0.0
61,2019-07-01 15:15:00-07:00,2,4.381951335925464,0.0
