,datetime,nSessions,TotPowerEqBin,delayAgg
0,2021-01-01 00:00:00-08:00,0,0.0,0.0
1,2021-01-01 00:15:00-08:00,0,0.0,0.0
2,2021-01-01 00:30:00-08:00,0,0.0,0.0
3,2021-01-01 00:45:00-08:00,1,6.27690563133042,0.0
4,2021-01-01 01:00:00-08:00,1,6.27690563133042,0.0
5,2021-01-01 01:15:00-08:00,2,11.4945141967583,0.0
6,2021-01-01 01:30:00-08:00,4,22.548948075181972,0.0
7,2021-01-01 01:45:00-08:00,4,24.330811763115996,0.0
8,2021-01-01 02:00:00-08:00,3,19.113203197688115,0.0
9,2021-01-01 02:15:00-08:00,3,19.113203197688115,0.0
10,2021-01-01 02:30:00-08:00,0,0.0,0.0
11,2021-01-01 02:45:00-08:00,0,0.0,0.0
12,2021-01-01 03:00:00-08:00,0,0.0,0.0
13,2021-01-01 03:15:00-08:00,0,0.0,0.0
14,2021-01-01 03:30:00-08:00,1,1.6922191565337037,0.0
15,2021-01-01 03:45:00-08:00,1,1.6922191565337037,0.0
16,2021-01-01 04:00:00-08:00,1,1.6922191565337037,0.0
17,2021-01-01 04:15:00-08:00,1,1.6922191565337037,0.0
18,2021-01-01 04:30:00-08:00,1,1.6922191565337037,0.0
19,2021-01-01 04:45:00-08:00,1,1.6922191565337037,0.0
20,2021-01-01 05:00:00-08:00,1,1.6922191565337037,0.0
21,2021-01-01 05:15:00-08:00,0,0.0,0.0
22,2021-01-01 05:30:00-08:00,0,0.0,0.0
23,2021-01-01 05:45:00-08:00,0,0.0,0.0
24,2021-01-01 06:00:00-08:00,0,0.0,0.0
25,2021-01-01 06:15:00-08:00,0,0.0,0.0
26,2021-01-01 06:30:00-08:00,0,0.0,0.0
27,2021-01-01 06:45:00-08:00,0,0.0,0.0
28,2021-01-01 07:00:00-08:00,0,0.0,0.0
29,2021-01-01 07:15:00-08:00,0,0.0,0.0
30,2021-01-01 07:30:00-08:00,0,0.0,0.0
31,2021-01-01 07:45:00-08:00,0,0.0,0.0
32,2021-01-01 08:00:00-08:00,0,0.0,0.0
33,2021-01-01 08:15:00-08:00,0,0.0,0.0
34,2021-01-01 08:30:00-08:00,0,0.0,0.0
35,2021-01-01 08:45:00-08:00,1,4.734299161097499,0.0
36,2021-01-01 09:00:00-08:00,1,4.734299161097499,0.0
37,2021-01-01 09:15:00-08:00,1,4.734299161097499,0.0
38,2021-01-01 09:30:00-08:00,1,4.734299161097499,0.0
39,2021-01-01 09:45:00-08:00,1,4.734299161097499,0.0
40,2021-01-01 10:00:00-08:00,1,4.734299161097499,0.0
41,2021-01-01 10:15:00-08:00,1,4.734299161097499,0.0
42,2021-01-01 10:30:00-08:00,1,4.734299161097499,0.0
43,2021-01-01 10:45:00-08:00,1,4.734299161097499,0.0
44,2021-01-01 11:00:00-08:00,0,0.0,0.0
45,2021-01-01 11:15:00-08:00,0,0.0,0.0
46,2021-01-01 11:30:00-08:00,0,0.0,0.0
47,2021-01-01 11:45:00-08:00,0,0.0,0.0
48,2021-01-01 12:00:00-08:00,0,0.0,0.0
49,2021-01-01 12:15:00-08:00,0,0.0,0.0
50,2021-01-01 12:30:00-08:00,0,0.0,0.0
51,2021-01-01 12:45:00-08:00,0,0.0,0.0
52,2021-01-01 13:00:00-08:00,0,0.0,0.0
53,2021-01-01 13:15:00-08:00,0,0.0,0.0
54,2021-01-01 13:30:00-08:00,1,5.681881818518244,0.0
55,2021-01-01 13:45:00-08:00,1,5.681881818518244,0.0
56,2021-01-01 14:00:00-08:00,0,0.0,0.0
57,2021-01-01 14:15:00-08:00,0,0.0,0.0
58,2021-01-01 14:30:00-08:00,0,0.0,0.0
59,2021-01-01 14:45:00-08:00,1,2.2906754759288357,0.0
60,2021-01-01 15:00:00-08:00,3,8.096515918773909,0.0
61,2021-01-01 15:15:00-08:00,3,8.096515918773909,0.0
62,2021-01-01 15:30:00-08:00,8,32.96284963179386,0.0
63,2021-01-01 15:45:00-08:00,9,34.95187115582716,0.0
64,2021-01-01 16:00:00-08:00,13,51.633061818256095,0.0
65,2021-01-01 16:15:00-08:00,18,66.74317605929646,0.0
66,2021-01-01 16:30:00-08:00,21,71.20888637637931,0.0
67,2021-01-01 16:45:00-08:00,23,79.59995644110151,0.0
68,2021-01-01 17:00:00-08:00,22,70.1001102919854,0.0
69,2021-01-01 17:15:00-08:00,25,75.57564878202426,0.0
70,2021-01-01 17:30:00-08:00,27,79.99768670191455,0.0
71,2021-01-01 17:45:00-08:00,30,89.44707804767933,0.0
72,2021-01-01 18:00:00-08:00,30,82.92352704040306,0.25
73,2021-01-01 18:15:00-08:00,30,82.50069041717461,0.5
74,2021-01-01 18:30:00-08:00,30,81.78648696249431,0.25
75,2021-01-01 18:45:00-08:00,30,78.60240437365113,0.0
76,2021-01-01 19:00:00-08:00,30,78.60240437365113,0.0
77,2021-01-01 19:15:00-08:00,29,71.77039256288006,0.0
78,2021-01-01 19:30:00-08:00,27,62.415936144586816,0.0
79,2021-01-01 19:45:00-08:00,27,62.415936144586816,0.0
80,2021-01-01 20:00:00-08:00,26,56.6956059578422,0.0
81,2021-01-01 20:15:00-08:00,24,51.082660764113804,0.0
82,2021-01-01 20:30:00-08:00,23,51.74400465220297,0.0
83,2021-01-01 20:45:00-08:00,23,59.254393258795446,0.0
84,2021-01-01 21:00:00-08:00,24,62.65123263465988,0.0
85,2021-01-01 21:15:00-08:00,27,81.7183210897688,0.0
86,2021-01-01 21:30:00-08:00,26,78.9980300566889,0.0
87,2021-01-01 21:45:00-08:00,24,71.31426789430871,0.0
88,2021-01-01 22:00:00-08:00,23,70.12486119288096,0.0
89,2021-01-01 22:15:00-08:00,22,72.01338823804136,0.0
90,2021-01-01 22:30:00-08:00,24,80.4145867872417,0.0
91,2021-01-01 22:45:00-08:00,23,77.46880959902924,0.0
92,2021-01-01 23:00:00-08:00,21,68.60602248469162,0.0
93,2021-01-01 23:15:00-08:00,18,53.20234131347184,0.0
94,2021-01-01 23:30:00-08:00,18,51.396970031539254,0.0
95,2021-01-01 23:45:00-08:00,19,53.25388353075359,0.0
96,2021-01-02 00:00:00-08:00,16,40.20988434750595,0.0
97,2021-01-02 00:15:00-08:00,16,32.46345112487914,0.0
98,2021-01-02 00:30:00-08:00,14,25.20502144482895,0.0
99,2021-01-02 00:45:00-08:00,15,32.40491320642343,0.0
100,2021-01-02 01:00:00-08:00,14,30.653296775391755,0.0
101,2021-01-02 01:15:00-08:00,13,31.052412975871196,0.0
102,2021-01-02 01:30:00-08:00,13,33.85691428195043,0.0
103,2021-01-02 01:45:00-08:00,10,25.972077498949172,0.0
104,2021-01-02 02:00:00-08:00,10,24.697242191912526,0.0
105,2021-01-02 02:15:00-08:00,10,24.697242191912526,0.0
106,2021-01-02 02:30:00-08:00,10,24.697242191912526,0.0
107,2021-01-02 02:45:00-08:00,10,24.697242191912526,0.0
108,2021-01-02 03:00:00-08:00,8,19.356587368666663,0.0
109,2021-01-02 03:15:00-08:00,9,25.776144288104955,0.0
110,2021-01-02 03:30:00-08:00,9,25.776144288104955,0.0
111,2021-01-02 03:45:00-08:00,9,18.725682264229544,0.0
112,2021-01-02 04:00:00-08:00,8,14.460809085906508,0.0
113,2021-01-02 04:15:00-08:00,8,13.52240391110726,0.0
114,2021-01-02 04:30:00-08:00,6,6.9502818501,0.0
115,2021-01-02 04:45:00-08:00,6,6.9502818501,0.0
116,2021-01-02 05:00:00-08:00,5,4.895636292787962,0.0
117,2021-01-02 05:15:00-08:00,6,5.985937133167788,0.0
118,2021-01-02 05:30:00-08:00,6,5.985937133167788,0.0
119,2021-01-02 05:45:00-08:00,6,5.985937133167788,0.0
120,2021-01-02 06:00:00-08:00,4,3.733067734267765,0.0
121,2021-01-02 06:15:00-08:00,3,2.6427668938879396,0.0
122,2021-01-02 06:30:00-08:00,3,2.6427668938879396,0.0
123,2021-01-02 06:45:00-08:00,3,2.6427668938879396,0.0
124,2021-01-02 07:00:00-08:00,3,2.6427668938879396,0.0
125,2021-01-02 07:15:00-08:00,1,0.29461900270123176,0.0
126,2021-01-02 07:30:00-08:00,1,0.29461900270123176,0.0
127,2021-01-02 07:45:00-08:00,1,0.29461900270123176,0.0
128,2021-01-02 08:00:00-08:00,1,0.29461900270123176,0.0
129,2021-01-02 08:15:00-08:00,1,0.29461900270123176,0.0
130,2021-01-02 08:30:00-08:00,1,0.29461900270123176,0.0
131,2021-01-02 08:45:00-08:00,2,12.491525280602286,0.0
132,2021-01-02 09:00:00-08:00,2,12.491525280602286,0.0
133,2021-01-02 09:15:00-08:00,1,0.29461900270123176,0.0
134,2021-01-02 09:30:00-08:00,1,0.29461900270123176,0.0
135,2021-01-02 09:45:00-08:00,1,0.29461900270123176,0.0
136,2021-01-02 10:00:00-08:00,1,0.29461900270123176,0.0
137,2021-01-02 10:15:00-08:00,1,0.29461900270123176,0.0
138,2021-01-02 10:30:00-08:00,1,0.29461900270123176,0.0
139,2021-01-02 10:45:00-08:00,1,0.29461900270123176,0.0
140,2021-01-02 11:00:00-08:00,1,0.29461900270123176,0.0
141,2021-01-02 11:15:00-08:00,2,1.5917864269643052,0.0
142,2021-01-02 11:30:00-08:00,2,1.5917864269643052,0.0
143,2021-01-02 11:45:00-08:00,3,6.142483149796769,0.0
144,2021-01-02 12:00:00-08:00,4,8.717323854751655,0.0
145,2021-01-02 12:15:00-08:00,5,18.135775225558227,0.0
146,2021-01-02 12:30:00-08:00,7,24.65718927368996,0.0
147,2021-01-02 12:45:00-08:00,8,27.779154699973212,0.0
148,2021-01-02 13:00:00-08:00,8,27.779154699973212,0.0
149,2021-01-02 13:15:00-08:00,9,29.904254834839744,0.0
150,2021-01-02 13:30:00-08:00,10,32.3901417731364,0.0
151,2021-01-02 13:45:00-08:00,9,27.839445050303937,0.0
152,2021-01-02 14:00:00-08:00,9,25.59360674212757,0.0
153,2021-01-02 14:15:00-08:00,9,26.70371324182233,0.0
154,2021-01-02 14:30:00-08:00,10,33.098295173335,0.0
155,2021-01-02 14:45:00-08:00,10,40.974505709907675,0.0
156,2021-01-02 15:00:00-08:00,11,45.74285181506983,0.0
157,2021-01-02 15:15:00-08:00,17,56.951228154027,0.0
158,2021-01-02 15:30:00-08:00,17,47.5631574918355,0.0
159,2021-01-02 15:45:00-08:00,18,48.79885967095718,0.0
160,2021-01-02 16:00:00-08:00,21,56.433501256006366,0.0
161,2021-01-02 16:15:00-08:00,29,71.26024032912493,0.0
162,2021-01-02 16:30:00-08:00,30,73.04358993340153,0.75
163,2021-01-02 16:45:00-08:00,30,73.04358993340153,1.25
164,2021-01-02 17:00:00-08:00,30,71.88642169124651,1.25
165,2021-01-02 17:15:00-08:00,30,74.56883716739507,1.0
166,2021-01-02 17:30:00-08:00,30,74.56883716739507,1.25
167,2021-01-02 17:45:00-08:00,30,74.56883716739507,1.25
168,2021-01-02 18:00:00-08:00,30,70.56586713898338,1.5
169,2021-01-02 18:15:00-08:00,30,70.56586713898338,1.75
170,2021-01-02 18:30:00-08:00,30,64.30512139428392,1.25
171,2021-01-02 18:45:00-08:00,30,62.16752475030061,1.0
172,2021-01-02 19:00:00-08:00,30,61.30227902850867,1.0
173,2021-01-02 19:15:00-08:00,30,61.30227902850867,1.0
174,2021-01-02 19:30:00-08:00,30,61.541254813096494,0.75
175,2021-01-02 19:45:00-08:00,30,63.52216705543758,0.5
176,2021-01-02 20:00:00-08:00,30,70.24261750047927,0.0
177,2021-01-02 20:15:00-08:00,30,72.21951959434816,0.0
178,2021-01-02 20:30:00-08:00,30,72.21951959434816,0.25
179,2021-01-02 20:45:00-08:00,30,72.21951959434816,0.5
180,2021-01-02 21:00:00-08:00,28,76.53863262303724,0.0
181,2021-01-02 21:15:00-08:00,30,82.82127376848096,0.0
182,2021-01-02 21:30:00-08:00,30,88.44214526242523,0.0
183,2021-01-02 21:45:00-08:00,28,84.82477154586273,0.0
184,2021-01-02 22:00:00-08:00,25,71.46188429483463,0.0
185,2021-01-02 22:15:00-08:00,20,59.86747187631921,0.0
186,2021-01-02 22:30:00-08:00,22,70.89649335143159,0.0
187,2021-01-02 22:45:00-08:00,22,72.40321912995894,0.0
188,2021-01-02 23:00:00-08:00,22,68.84025565049429,0.0
189,2021-01-02 23:15:00-08:00,20,60.98019004021784,0.0
190,2021-01-02 23:30:00-08:00,20,78.2713664215438,0.0
191,2021-01-02 23:45:00-08:00,18,71.614874576619,0.0
192,2021-01-03 00:00:00-08:00,18,68.01039013628898,0.0
193,2021-01-03 00:15:00-08:00,19,65.92044769637437,0.0
194,2021-01-03 00:30:00-08:00,22,78.22584141820265,0.0
195,2021-01-03 00:45:00-08:00,22,63.31624873827868,0.0
196,2021-01-03 01:00:00-08:00,19,57.143899800445176,0.0
197,2021-01-03 01:15:00-08:00,17,45.239409559098284,0.0
198,2021-01-03 01:30:00-08:00,17,47.66016634014117,0.0
199,2021-01-03 01:45:00-08:00,16,45.74000305184043,0.0
200,2021-01-03 02:00:00-08:00,15,41.12957848996808,0.0
201,2021-01-03 02:15:00-08:00,14,33.732405911615935,0.0
202,2021-01-03 02:30:00-08:00,11,23.387313707202907,0.0
203,2021-01-03 02:45:00-08:00,11,26.570108468188426,0.0
204,2021-01-03 03:00:00-08:00,11,26.570108468188426,0.0
205,2021-01-03 03:15:00-08:00,7,20.45567649519651,0.0
206,2021-01-03 03:30:00-08:00,4,15.783909829383862,0.0
207,2021-01-03 03:45:00-08:00,3,6.792255863874912,0.0
208,2021-01-03 04:00:00-08:00,4,11.503481110325733,0.0
209,2021-01-03 04:15:00-08:00,5,15.076340310905884,0.0
210,2021-01-03 04:30:00-08:00,4,10.365115064455063,0.0
211,2021-01-03 04:45:00-08:00,4,10.365115064455063,0.0
212,2021-01-03 05:00:00-08:00,4,10.365115064455063,0.0
213,2021-01-03 05:15:00-08:00,3,7.791772761349904,0.0
214,2021-01-03 05:30:00-08:00,2,4.693596800095482,0.0
215,2021-01-03 05:45:00-08:00,1,3.5728592005801514,0.0
216,2021-01-03 06:00:00-08:00,0,0.0,0.0
217,2021-01-03 06:15:00-08:00,0,0.0,0.0
218,2021-01-03 06:30:00-08:00,0,0.0,0.0
219,2021-01-03 06:45:00-08:00,0,0.0,0.0
220,2021-01-03 07:00:00-08:00,0,0.0,0.0
221,2021-01-03 07:15:00-08:00,0,0.0,0.0
222,2021-01-03 07:30:00-08:00,0,0.0,0.0
223,2021-01-03 07:45:00-08:00,0,0.0,0.0
224,2021-01-03 08:00:00-08:00,0,0.0,0.0
225,2021-01-03 08:15:00-08:00,0,0.0,0.0
226,2021-01-03 08:30:00-08:00,0,0.0,0.0
227,2021-01-03 08:45:00-08:00,0,0.0,0.0
228,2021-01-03 09:00:00-08:00,0,0.0,0.0
229,2021-01-03 09:15:00-08:00,0,0.0,0.0
230,2021-01-03 09:30:00-08:00,0,0.0,0.0
231,2021-01-03 09:45:00-08:00,0,0.0,0.0
232,2021-01-03 10:00:00-08:00,0,0.0,0.0
233,2021-01-03 10:15:00-08:00,0,0.0,0.0
234,2021-01-03 10:30:00-08:00,0,0.0,0.0
235,2021-01-03 10:45:00-08:00,0,0.0,0.0
236,2021-01-03 11:00:00-08:00,0,0.0,0.0
237,2021-01-03 11:15:00-08:00,0,0.0,0.0
238,2021-01-03 11:30:00-08:00,1,0.5152650389238589,0.0
239,2021-01-03 11:45:00-08:00,2,3.9275258115745633,0.0
240,2021-01-03 12:00:00-08:00,2,3.9275258115745633,0.0
241,2021-01-03 12:15:00-08:00,2,3.9275258115745633,0.0
242,2021-01-03 12:30:00-08:00,2,3.9275258115745633,0.0
243,2021-01-03 12:45:00-08:00,2,3.9275258115745633,0.0
244,2021-01-03 13:00:00-08:00,2,3.9275258115745633,0.0
245,2021-01-03 13:15:00-08:00,1,3.412260772650704,0.0
246,2021-01-03 13:30:00-08:00,0,0.0,0.0
247,2021-01-03 13:45:00-08:00,1,1.3409251719018147,0.0
248,2021-01-03 14:00:00-08:00,2,4.9569410735982204,0.0
249,2021-01-03 14:15:00-08:00,2,4.9569410735982204,0.0
250,2021-01-03 14:30:00-08:00,4,11.414501255104932,0.0
251,2021-01-03 14:45:00-08:00,5,12.36717027568981,0.0
252,2021-01-03 15:00:00-08:00,5,12.36717027568981,0.0
253,2021-01-03 15:15:00-08:00,7,19.142269416264188,0.0
254,2021-01-03 15:30:00-08:00,7,15.761614966443728,0.0
255,2021-01-03 15:45:00-08:00,8,18.989140895550186,0.0
256,2021-01-03 16:00:00-08:00,10,24.62866665656702,0.0
257,2021-01-03 16:15:00-08:00,11,28.38407084729575,0.0
258,2021-01-03 16:30:00-08:00,13,30.777145729210474,0.0
259,2021-01-03 16:45:00-08:00,16,39.51524531433598,0.0
260,2021-01-03 17:00:00-08:00,19,44.68137236885097,0.0
261,2021-01-03 17:15:00-08:00,21,51.78378338074332,0.0
262,2021-01-03 17:30:00-08:00,21,51.78378338074332,0.0
263,2021-01-03 17:45:00-08:00,21,55.57934370626853,0.0
264,2021-01-03 18:00:00-08:00,19,50.91362094768433,0.0
265,2021-01-03 18:15:00-08:00,21,58.89819757617876,0.0
266,2021-01-03 18:30:00-08:00,21,66.05467802211204,0.0
267,2021-01-03 18:45:00-08:00,21,64.39524679022166,0.0
268,2021-01-03 19:00:00-08:00,21,64.39524679022166,0.0
269,2021-01-03 19:15:00-08:00,21,64.39524679022166,0.0
270,2021-01-03 19:30:00-08:00,17,39.20574745607517,0.0
271,2021-01-03 19:45:00-08:00,17,39.20574745607517,0.0
272,2021-01-03 20:00:00-08:00,19,51.17179434776743,0.0
273,2021-01-03 20:15:00-08:00,16,43.06848465787783,0.0
274,2021-01-03 20:30:00-08:00,14,35.94258743924713,0.0
275,2021-01-03 20:45:00-08:00,14,38.89925194503422,0.0
276,2021-01-03 21:00:00-08:00,14,38.89925194503422,0.0
277,2021-01-03 21:15:00-08:00,15,41.33198964207478,0.0
278,2021-01-03 21:30:00-08:00,13,33.05424715300726,0.0
279,2021-01-03 21:45:00-08:00,11,27.19549463772509,0.0
280,2021-01-03 22:00:00-08:00,10,21.20047221443124,0.0
281,2021-01-03 22:15:00-08:00,10,21.20047221443124,0.0
282,2021-01-03 22:30:00-08:00,8,17.27479699520689,0.0
283,2021-01-03 22:45:00-08:00,7,15.457958238925357,0.0
284,2021-01-03 23:00:00-08:00,8,21.51462166639766,0.0
285,2021-01-03 23:15:00-08:00,4,10.036590652740188,0.0
286,2021-01-03 23:30:00-08:00,4,10.036590652740188,0.0
287,2021-01-03 23:45:00-08:00,4,10.036590652740188,0.0
288,2021-01-04 00:00:00-08:00,4,10.036590652740188,0.0
289,2021-01-04 00:15:00-08:00,3,8.707945644316155,0.0
290,2021-01-04 00:30:00-08:00,2,2.6512822168438515,0.0
291,2021-01-04 00:45:00-08:00,3,5.251040556983123,0.0
292,2021-01-04 01:00:00-08:00,4,7.966210485593023,0.0
293,2021-01-04 01:15:00-08:00,4,7.966210485593023,0.0
294,2021-01-04 01:30:00-08:00,5,16.31922544963902,0.0
295,2021-01-04 01:45:00-08:00,7,25.735471723483307,0.0
296,2021-01-04 02:00:00-08:00,8,26.502171261898525,0.0
297,2021-01-04 02:15:00-08:00,12,48.72776052478566,0.0
298,2021-01-04 02:30:00-08:00,11,43.81506488183191,0.0
299,2021-01-04 02:45:00-08:00,13,49.707219971872306,0.0
300,2021-01-04 03:00:00-08:00,11,38.73636371598962,0.0
301,2021-01-04 03:15:00-08:00,6,17.24805644003464,0.0
302,2021-01-04 03:30:00-08:00,6,17.24805644003464,0.0
303,2021-01-04 03:45:00-08:00,4,14.898965295658904,0.0
304,2021-01-04 04:00:00-08:00,3,10.945535161177967,0.0
305,2021-01-04 04:15:00-08:00,2,6.2197724942346495,0.0
306,2021-01-04 04:30:00-08:00,2,6.2197724942346495,0.0
307,2021-01-04 04:45:00-08:00,2,6.2197724942346495,0.0
308,2021-01-04 05:00:00-08:00,2,6.2197724942346495,0.0
309,2021-01-04 05:15:00-08:00,1,0.5876248514086925,0.0
310,2021-01-04 05:30:00-08:00,1,0.5876248514086925,0.0
311,2021-01-04 05:45:00-08:00,1,0.5876248514086925,0.0
312,2021-01-04 06:00:00-08:00,1,0.5876248514086925,0.0
313,2021-01-04 06:15:00-08:00,1,0.5876248514086925,0.0
314,2021-01-04 06:30:00-08:00,1,0.5876248514086925,0.0
315,2021-01-04 06:45:00-08:00,1,0.5876248514086925,0.0
316,2021-01-04 07:00:00-08:00,1,0.5876248514086925,0.0
317,2021-01-04 07:15:00-08:00,1,0.5876248514086925,0.0
318,2021-01-04 07:30:00-08:00,1,0.5876248514086925,0.0
319,2021-01-04 07:45:00-08:00,1,0.5876248514086925,0.0
320,2021-01-04 08:00:00-08:00,1,0.5876248514086925,0.0
321,2021-01-04 08:15:00-08:00,1,0.5876248514086925,0.0
322,2021-01-04 08:30:00-08:00,1,0.5876248514086925,0.0
323,2021-01-04 08:45:00-08:00,1,0.5876248514086925,0.0
324,2021-01-04 09:00:00-08:00,1,0.5876248514086925,0.0
325,2021-01-04 09:15:00-08:00,1,0.5876248514086925,0.0
326,2021-01-04 09:30:00-08:00,1,0.5876248514086925,0.0
327,2021-01-04 09:45:00-08:00,1,0.5876248514086925,0.0
328,2021-01-04 10:00:00-08:00,1,0.5876248514086925,0.0
329,2021-01-04 10:15:00-08:00,1,0.5876248514086925,0.0
330,2021-01-04 10:30:00-08:00,1,1.249815228863885,0.0
331,2021-01-04 10:45:00-08:00,1,1.249815228863885,0.0
