,omn,vanilla,scenario,recourse,season
73,-16.318245761549083,-19.28425931665402,-19.262688508105064,-19.182436422211413,spring
74,68.248581263347,78.57338588870965,73.98752997294883,74.01958638161277,spring
75,71.09108137788789,73.5588160677834,74.2387605381397,74.20349277598385,spring
76,32.51583161124617,29.120617490502546,29.38999658735683,29.390123716059456,spring
77,91.75625887763029,94.42991802324745,92.91757639699743,92.9856406507864,spring
78,-27.863782814367053,-24.690268629393955,-24.88118672287764,-24.87799135004379,spring
79,96.19590503942952,97.5417895665604,97.79189910228082,97.75152855115296,spring
80,78.14782177569504,79.37339208090442,79.37162330978624,79.37125164833216,spring
81,164.96268051397902,165.70521898159865,164.1272490379887,164.1341227922376,spring
82,138.89444023980545,142.52522231348246,142.20721622882414,142.20412142605508,spring
83,17.835676139627584,15.474117908502562,14.723591307387341,14.728058958305146,spring
84,101.56969928895741,103.91903899773283,103.91820059822675,103.9562515658835,spring
85,132.74770831907733,134.78191054365126,136.01111341345248,136.02366820717134,spring
86,61.289382181793265,63.153204925207554,64.0779757539683,64.0757845484246,spring
87,72.52090042094028,69.94456529026431,70.11839777762022,70.11680546039737,spring
88,114.94211392982663,114.92021144437244,114.37289811726042,114.3790109762562,spring
89,98.90140732211312,102.16042426918726,100.56550464580832,100.58000681104896,spring
90,1.2345873873236406,1.65816485901777,3.466969196707206,3.4945182361466895,spring
91,34.02979190491863,29.52028491360856,30.171750627338103,30.173422039201174,spring
92,25.615638867466842,32.675455265262926,34.85577720719964,34.85596466600984,spring
93,132.09221527701567,134.27144437878616,132.64881251473153,132.63024041775594,spring
94,129.00497302129023,128.4696292748122,129.75305609758692,129.8694586234333,spring
95,92.58680553628749,94.40073730077242,93.16864674918122,93.16757537540282,spring
96,77.41011327676979,76.83377356923424,78.20435548400933,78.20146056769553,spring
97,102.99951573750648,103.31335439811507,105.04216996638381,105.03361039486305,spring
98,58.99830849613807,60.4648894252614,60.659040470269325,60.65718424032576,spring
99,154.45075856134804,158.28283183037323,156.2828067275084,156.31166600670198,spring
100,60.91848823428032,69.35822418002975,69.2559433086683,69.0917011562443,spring
101,-23.961786673364916,-22.57450376797423,-23.903670433950325,-23.902019728671007,spring
102,43.830081273645725,44.07134867339665,43.867375041813894,43.8699310464876,spring
103,91.10919685497775,91.08643323612957,90.32883036008978,90.32739253574384,spring
104,22.963834616504634,24.719427764521466,24.670413099873215,24.76381618995095,spring
105,85.54462619050358,91.5197496497671,90.44516504922333,90.45027886606671,spring
106,86.40565936351544,93.6356694352668,93.71418114458629,93.71049560459517,spring
107,79.24244293558566,83.86824611226244,84.00840782207054,84.00216700616934,spring
108,115.62085131010153,121.09147274363065,117.22775391257957,116.77811158017319,spring
109,-42.499813977379084,-43.79596824790788,-42.96968675814553,-42.969124063499216,spring
110,90.7585471417597,90.1446614037891,90.60843773930672,90.6096412955298,spring
111,165.5798546284926,170.42413873535372,171.0895165204654,171.09017279648626,spring
112,130.15219733220198,130.46857804920006,130.8560131354458,130.8532572387984,spring
113,57.64190643951014,57.62060692158604,58.31915351408166,58.33699853047744,spring
114,30.3737757065845,21.427608740971102,20.31271867961182,20.321651359058635,spring
115,72.54296430959043,79.39371826011593,77.71809973904608,77.70522166227502,spring
116,50.350569050489426,50.83611597418827,50.82240839930654,50.81806365590629,spring
117,74.33157943167708,73.6822007434586,74.23317792424082,74.23319824236485,spring
118,116.60245102372897,119.28173790568476,119.4119761060293,119.4142796897234,spring
119,59.89230273706906,59.92026810990289,59.89586468009902,59.896124282128156,spring
120,-4.675268028223368,1.9670534066360439,0.34591872748951635,0.26542832144975836,spring
121,-11.649115459398597,-6.58904019330931,-8.846771125788287,-8.780448920199145,spring
122,-3.74777347531544,-7.412826804146903,-5.00268769544747,-5.14703553900115,spring
123,-13.829707775044266,-5.307919887615208,-3.690125888734507,-3.6648162492367162,spring
124,100.23794956891048,100.60304944406101,99.51237529783246,99.50414578359074,spring
125,105.52197848891157,105.7694987598501,105.72802373017647,105.72614686680541,spring
126,40.194793843607656,37.42207476744991,36.93748939383253,36.920779093755556,spring
127,105.0962770431199,122.17691056590806,121.1831837444468,121.18387287435004,spring
128,-6.603658136307184,-7.637123959851769,-7.7593279826243045,-7.696819995050622,spring
129,104.64303861065122,102.1371764014991,106.1494254451027,106.11289642220089,spring
130,83.0942526189617,83.34204546762152,81.97865548062498,81.9751473100212,spring
131,142.40460569441268,144.3745768244221,144.55852290637776,144.55821385467524,spring
132,158.3040515546664,148.1884374286367,149.22618411908613,149.22518992681418,spring
133,127.81312773113287,139.8457786907599,140.32131780360362,140.3284141917605,spring
134,79.56953542261127,84.01585711375233,83.09698617874554,83.09742155774936,spring
135,-29.27787469480791,-32.93101328392114,-32.49633769432016,-33.16249735482683,spring
136,5.16887001708986,9.270024712091637,7.680565377137116,7.687193678337435,spring
137,132.11097992962266,132.0061565764251,131.8742152627594,131.86420399977285,spring
138,92.97087320045294,93.05723087593742,93.18719117380172,93.1863312214685,spring
139,-7.556859786918021,-8.935859215327634,-9.049115913609011,-9.050634482199978,spring
140,37.418359445724384,37.444603675897596,36.93314709714877,36.93227813690359,summer
141,141.75608770770086,142.81207042110037,143.22762821236063,143.22754966245924,summer
142,43.813500105670215,37.970766645950405,36.54987563565768,36.5505616759548,summer
143,8.088661824234212,13.304600762772719,9.761435668430778,9.762133874587153,summer
144,-25.673277277197435,-22.964940479243104,-23.395695274563742,-23.394852074163293,summer
145,101.02629235359817,100.06345148501586,101.20305005255544,101.20197878837233,summer
146,-25.134729410290134,-28.699133004476195,-28.88164329016601,-28.878828226494242,summer
147,62.46782679036004,65.65861422277625,66.26865802140563,66.26263592947137,summer
148,129.80736817473527,132.56953736846236,133.2604012551572,133.25744976392377,summer
149,234.11835307385203,234.73545290591932,233.98301247889293,233.96894593313897,summer
150,206.26404484539154,204.42017991748986,203.26569523519663,203.2643997608,summer
151,73.20713536299392,73.36387497869994,72.94423264493561,72.94465407591314,summer
152,59.037524139294874,58.899316760507624,58.47738324872078,58.47750420390782,summer
153,65.99260384837376,66.38319238164857,66.32046093477001,66.31132399466608,summer
