,omn,det,stoch,rec,season
0,27.09572895731319,27.840925113069257,27.82607571054362,27.824509909542837,winter
1,15.187800900040465,17.376472064623968,17.30400743802737,17.313385350153556,winter
2,-19.05829392524316,-16.68042107924125,-16.92489713627047,-16.927031473642693,spring
3,-0.21416140554243412,2.029874131411953,2.067340516170394,2.069839334861709,spring
4,-2.201329558954075,-1.8725126905045375,-1.8268316810713037,-1.827105343399768,summer
5,13.839134175809875,14.277390016443618,14.293268728702438,14.293112008470455,summer
6,-9.135695681556916,-0.3309879526025026,-0.31989109816130545,-0.31848938343584166,autumn
7,-65.87409726814933,-52.37924323056941,-53.32045319569118,-53.31896822124528,autumn
